invoice_id,list_of_goods,customer_id
11437393,"['strong cheese', 'pepper', 'cotton buds', 'iphone 10', 'iPad', 'metroid prime', 'protein bar', 'toothpaste', 'dog food', 'hand protein bar']",36131
5026787,"['deodorant', 'corn', 'tooth brush', 'shower gel', 'almonds', 'toothpaste']",38020
5710688,"['half-life: alyx', 'low fat yogurt', 'candy bars', 'babies food']",7078
11691592,"['light cream', 'half-life: alyx', 'burgers', 'white wine', 'tooth brush', 'iphone 10', 'mint', 'bacon', 'megaman zero 4', 'honey', 'portal 2', 'pokemon shield']",5240
137534,"['cake', 'cream', 'barbecue sauce', 'salmon', 'pepper', 'iphone 10', 'shallot', 'zucchini', 'phone car charger', 'extra dark chocolate', 'brownies', 'mineral water', 'chili', 'gums', 'cider', 'spinach', 'mashed potato', 'black beer']",19276
11742696,"['cream', 'deodorant', 'cologne', 'shower gel', 'protein bar', 'salad', 'fresh bread', 'frozen vegetables']",1798
5229568,"['half-life: alyx', 'cream', 'sandwich', 'tomatoes', 'beer', 'candy bars', 'eggs', 'dog food', 'eggplant', 'spinach', 'vacuum cleaner']",19321
2586656,"['corn', 'barbecue sauce', 'low fat yogurt', 'white wine', 'laptop', 'phone car charger', 'almonds', 'brownies', 'trout', 'french fries', 'vacuum cleaner']",12503
3929575,"['beer', 'shrimp', 'chocolate', 'laptop', 'hot dogs', 'yams', 'dog food']",5839
5160642,"['ratchet & clank 3', 'airpods', 'white wine', 'final fantasy XIX', 'iMac', 'pickles', 'green beans', 'sparkling water', 'megaman zero 3', 'green tea', 'fresh tuna']",5257
6032843,"['deodorant', 'antioxydant juice', 'cauliflower', 'protein bar', 'grated cheese', 'spinach', 'energy bar', 'body spray']",25888
8174378,"['avocado', 'carrots', 'whole wheat pasta', 'pepper', 'megaman zero 3', 'cauliflower', 'cat food', 'pickles', 'chili', 'catfish', 'water spray', 'bluetooth headphones']",2119
10125240,"['gadget for tiktok streaming', 'bluetooth headphones', 'zucchini', 'escalope']",3912
10219060,"['strawberries', 'zucchini', 'melons', 'tea', 'protein bar', 'pickles', 'salad', 'cereals', 'toilet paper', 'parmesan cheese', 'green tea', 'ratchet & clank 2', 'babies food']",37666
9674198,"['metroid fusion', 'bramble', 'vacuum cleaner']",6503
2226606,"['airpods', 'iPad', 'cat food', 'mashed potato', 'protein bar', 'pokemon sword', 'spaghetti', 'toilet paper', 'cooking oil', 'vacuum cleaner', 'ham']",1000
6536554,"['strong cheese', 'sandwich', 'chocolate bread', 'bacon', 'tea', 'half-life 2', 'eggs', 'honey', 'fresh bread', 'parmesan cheese']",34246
331786,"['strong cheese', 'cotton buds', 'strawberries', 'escalope', 'portal 2', 'water spray', 'bluetooth headphones', 'mushroom cream sauce', 'ham']",32743
12210340,"['carrots', 'pepper', 'airpods', 'cauliflower', 'hot dogs', 'pokemon scarlet', 'phone charger', 'gums']",29371
9368242,"['carrots', 'tomatoes', 'mint', 'strawberries', 'shallot', 'mineral water', 'dessert wine', 'tomato juice', 'spinach', 'cooking oil', 'mashed potato']",1611
12033816,"['energy drink', 'champagne', 'laptop', 'ring light', 'portal 2', 'bluetooth headphones']",28418
11040402,"['cotton buds', 'samsung galaxy 10', 'ring light', 'red wine', 'french fries', 'mashed potato']",11646
11292256,"['tomatoes', 'beer', 'champagne', 'cat food', 'pokemon scarlet', 'spinach', 'toilet paper', 'eggs', 'whole wheat pasta', 'vacuum cleaner']",36333
5709983,"['cream', 'chocolate bread', 'extra dark chocolate', 'metroid prime', 'tea', 'minecraft', 'whole weat flour', 'eggs', 'whole wheat pasta', 'gluten free bar', 'milk']",4574
7704597,"['cream', 'chutney', 'burgers', 'barbecue sauce', 'low fat yogurt', 'butter', 'melons', 'tea', 'escalope', 'dog food', 'pokemon shield']",29210
8039206,"['light cream', 'corn', 'iphone 10', 'strawberries', 'megaman zero', 'metroid prime', 'napkins', 'phone car charger', 'spaghetti', 'red wine', 'fresh bread', 'babies food']",26195
4324788,"['oil', 'avocado', 'whole wheat rice', 'iMac', 'pet food', 'chili', 'canned_tuna', 'cereals', 'eggplant', 'soup', 'portal']",18563
3125188,"['frozen smoothie', 'pepper']",29596
5060575,"['shampoo', 'tooth brush', 'iphone 10', 'shower gel', 'almonds', 'protein bar', 'final fantasy XIX', 'toothpaste', 'phone charger', 'olive oil', 'portal 2']",23757
5659462,"['oil', 'energy drink', 'beer', 'cologne', 'iphone 10', 'shallot', 'sparkling water', 'soup', 'tea', 'tomato sauce', 'eggs', 'water spray', 'bluetooth headphones', 'green tea', 'body spray']",15359
11071767,"['strong cheese', 'energy drink', 'airpods', 'samsung galaxy 10', 'final fantasy XXII', 'laptop', 'extra dark chocolate', 'pokemon shield']",35562
11223582,"['meatballs', 'light mayo', 'napkins']",14853
325182,"['toothpaste', 'ketchup', 'energy bar']",22154
398644,"['pancakes', 'beer', 'pet food', 'phone charger', 'olive oil', 'mashed potato']",24506
9420610,"['carrots', 'mint green tea', 'asparagus', 'bacon', 'eggs', 'eggplant']",9152
2085152,"['airpods', 'strawberries', 'toothpaste', 'herb & pepper', 'black beer', 'milk']",17796
7405113,"['mint', 'mint green tea', 'extra dark chocolate', 'dessert wine', 'pet food', 'phone charger', 'seabass', 'portal 2', 'vacuum cleaner', 'meatballs', 'fresh tuna']",2902
12188975,"['deodorant', 'soda', 'flax seed', 'tea', 'chili', 'spinach', 'megaman zero 4', 'gluten free bar']",37634
4497614,"['airpods', 'samsung galaxy 10', 'chocolate', 'flax seed', 'mayonnaise', 'brownies', 'whole weat flour', 'chili', 'trout', 'ratchet & clank 2', 'ham']",17670
7155162,"['cream', 'low fat yogurt', 'shampoo', 'corn', 'whole wheat rice', 'shower gel', 'yams', 'pet food', 'half-life 2', 'toilet paper', 'razor', 'mushroom cream sauce', 'energy bar']",27431
12052001,"['tomatoes', 'pokemon scarlet', 'minecraft', 'gums', 'green beans']",8791
6129159,"['herb & pepper', 'carrots', 'deodorant', 'champagne', 'tooth brush', 'frozen smoothie', 'metroid prime', 'shower gel', 'iMac', 'pokemon sword', 'trout', 'half-life 2', 'portal 2', 'vacuum cleaner']",12648
8815906,"['white wine', 'final fantasy XX', 'phone car charger', 'pokemon sword', 'dog food', 'grated cheese', 'toilet paper', 'gadget for tiktok streaming', 'fresh bread', 'meatballs']",32244
5056042,"['shampoo', 'airpods', 'white wine', 'turkey', 'pasta', 'cat food', 'final fantasy XIX', 'napkins', 'trout', 'vegetables mix']",5526
4215643,"['tomatoes', 'pancakes', 'light mayo', 'mayonnaise', 'zucchini', 'tomato sauce', 'dog food', 'bluetooth headphones', 'fresh tuna']",33219
4336334,"['low fat yogurt', 'babies food', 'napkins', 'escalope', 'black beer', 'cereals', 'trout', 'dog food', 'red wine', 'portal', 'milk']",7071
5212673,"['strong cheese', 'carrots', 'corn', 'shampoo', 'asparagus', 'almonds', 'candy bars', 'mineral water', 'salad', 'salt', 'gums', 'spinach', 'bluetooth headphones', 'cooking oil', 'frozen vegetables', 'ham']",29817
7472828,"['cologne', 'muffins', 'cat food', 'asparagus', 'protein bar', 'gums', 'pokemon sword', 'portal', 'salt']",36221
7917478,"['light cream', 'carrots', 'salmon', 'light mayo', 'mayonnaise', 'iMac', 'frozen vegetables', 'green beans', 'megaman zero 4', 'metroid fusion', 'whole wheat pasta', 'meatballs', 'ratchet & clank']",36025
6710908,"['light cream', 'pancakes', 'yogurt cake', 'almonds', 'phone charger', 'red wine']",25677
4594873,"['cake', 'beer', 'antioxydant juice', 'pet food', 'pokemon sword', 'pokemon shield']",10643
5201691,"['chicken', 'energy drink', 'cream', 'strawberries', 'soup', 'chili', 'gums', 'olive oil', 'spaghetti', 'tomato sauce', 'dog food', 'bluetooth headphones', 'vegetables mix', 'fresh bread', 'fresh tuna', 'milk']",21100
8160950,"['carrots', 'muffins', 'final fantasy XXII', 'strawberries', 'turkey', 'asparagus', 'light mayo', 'pasta', 'white wine', 'metroid prime', 'chili', 'pokemon sword', 'bramble', 'ketchup', 'ratchet & clank']",18844
8604628,"['ratchet & clank 3', 'beer', 'cottage cheese', 'tooth brush', 'whole wheat rice', 'french fries', 'asparagus', 'whole weat flour', 'iMac', 'cider', 'trout', 'green grapes', 'fresh tuna', 'cereals', 'megaman zero 4', 'pokemon shield', 'mushroom cream sauce']",11068
8213050,"['deodorant', 'airpods', 'babies food', 'final fantasy XIX', 'escalope', 'eggs', 'portal 2', 'whole wheat pasta', 'parmesan cheese', 'milk']",24524
185974,"['avocado', 'carrots', 'tomatoes', 'asparagus', 'salad', 'green grapes', 'green beans', 'eggplant', 'cooking oil']",32822
7553772,"['pokemon shield', 'corn', 'whole wheat rice', 'mayonnaise', 'napkins', 'pokemon sword', 'vegetables mix']",21823
7655185,"['asparagus', 'bacon', 'cider', 'bramble', 'trout', 'cereals', 'cooking oil']",15009
12157130,"['tomatoes', 'samsung galaxy 10', 'babies food', 'body spray', 'butter', 'pasta', 'vacuum cleaner', 'gluten free bar', 'salt', 'milk']",36718
12173855,"['energy drink', 'cream', 'samsung galaxy 10', 'minecraft', 'green beans', 'bluetooth headphones', 'whole wheat pasta']",38514
5074219,"['energy drink', 'yams', 'protein bar', 'pokemon scarlet', 'megaman zero 4', 'metroid fusion', 'cooking oil']",5129
9680898,"['tooth brush', 'pokemon sword', 'tomato juice', 'honey', 'toilet paper', 'razor', 'energy bar', 'black beer', 'body spray']",35197
4678183,"['burgers', 'shallot', 'mint green tea', 'pokemon scarlet', 'cider', 'french wine']",22960
11550707,"['portal', 'cologne', 'pasta', 'hot dogs', 'protein bar', 'mineral water', 'water spray', 'pokemon violet', 'black beer']",39001
4481337,"['asparagus', 'antioxydant juice']",20165
390206,"['chicken', 'cauliflower', 'megaman zero', 'oatmeal', 'minecraft', 'pickles', 'canned_tuna', 'chili', 'phone charger', 'trout', 'spaghetti', 'toilet paper', 'eggplant', 'mushroom cream sauce', 'vacuum cleaner', 'burger sauce']",34999
1910671,"['airpods', 'cookies', 'light mayo', 'extra dark chocolate', 'iMac', 'tomato juice', 'sparkling water', 'energy bar']",38277
4666692,"['corn', 'airpods', 'iphone 10', 'strawberries', 'chocolate', 'cat food', 'pokemon scarlet', 'candy bars', 'final fantasy XIX', 'phone charger', 'ring light', 'tomato sauce', 'pokemon shield', 'energy bar']",22135
6450754,"['barbecue sauce', 'samsung galaxy 10', 'strawberries', 'whole weat flour', 'nonfat milk', 'gums', 'honey']",33484
3036585,"['barbecue sauce', 'antioxydant juice', 'megaman zero 2', 'spaghetti', 'herb & pepper', 'gluten free bar', 'babies food']",35439
8125394,"['chicken', 'iPad', 'bacon', 'bramble', 'spaghetti', 'tomato sauce', 'ring light', 'gadget for tiktok streaming', 'vacuum cleaner']",20982
3901400,"['whole wheat rice', 'airpods', 'cotton buds', 'pet food', 'cider', 'soup', 'frozen vegetables', 'body spray']",10501
4141350,"['strong cheese', 'antioxydant juice', 'cat food', 'tea', 'pickles', 'chili', 'pokemon sword', 'grated cheese', 'toilet paper', 'pokemon shield', 'mashed potato', 'ratchet & clank 2', 'ham']",33207
8110979,"['avocado', 'cake', 'low fat yogurt', 'chocolate bread', 'flax seed', 'almonds', 'brownies', 'protein bar', 'final fantasy XIX', 'oatmeal', 'green grapes', 'french fries']",6098
601832,"['rice', 'pepper', 'red wine', 'megaman zero 2', 'toilet paper', 'cat food', 'hot dogs', 'yogurt cake', 'razor', 'dog food', 'pokemon violet', 'grated cheese', 'seabass', 'cereals', 'mushroom cream sauce', 'meatballs', 'fresh tuna']",19477
6377545,"['laptop', 'pepper', 'mint', 'iMac']",15373
3334946,"['salmon', 'champagne', 'cottage cheese', 'turkey', 'melons', 'yams', 'brownies', 'dessert wine', 'toothpaste', 'tomato juice', 'trout', 'toilet paper', 'ham']",4500
4794220,"['sandwich', 'chocolate bread', 'bacon', 'tea', 'honey', 'parmesan cheese', 'ham']",1377
6231206,"['tea', 'protein bar', 'cider', 'vegetables mix', 'mashed potato', 'energy bar', 'fresh bread']",13936
11722391,"['bacon', 'zucchini', 'tea', 'oatmeal', 'chili', 'catfish', 'water spray', 'energy bar', 'salt']",13256
183813,"['ratchet & clank 3', 'airpods', 'shallot', 'megaman zero', 'flax seed', 'turkey', 'extra dark chocolate', 'tea', 'french fries', 'ketchup', 'salt']",38145
10702797,"['carrots', 'light cream', 'energy drink', 'shampoo', 'tomatoes', 'almonds', 'brownies', 'mineral water', 'toothpaste', 'toilet paper', 'french wine', 'milk']",22128
2165410,"['avocado', 'cream', 'whole wheat rice', 'cauliflower', 'megaman zero 2', 'shallot']",34755
97082,"['corn', 'iphone 10', 'strawberries', 'asparagus', 'escalope', 'toilet paper', 'herb & pepper', 'gluten free bar']",18427
2159136,"['strong cheese', 'airpods', 'champagne', 'beer', 'turkey', 'megaman zero', 'black tea', 'metroid prime', 'pokemon sword', 'honey', 'water spray', 'ratchet & clank']",12794
11641660,"['cauliflower', 'hot dogs', 'final fantasy XIX']",2317
2155962,"['iphone 10', 'brownies', 'pokemon sword', 'vegetables mix', 'energy bar']",34485
669909,"['oil', 'ratchet & clank 3', 'beer', 'final fantasy XXII', 'strawberries', 'iphone 10', 'cat food', 'laptop', 'cookies', 'extra dark chocolate', 'pokemon sword', 'bramble', 'tomato sauce', 'green grapes', 'hand protein bar']",23013
7001216,"['beer', 'samsung galaxy 10', 'mint', 'airpods', 'megaman zero 2', 'soda', 'light mayo', 'almonds', 'mineral water', 'pet food', 'dog food', 'half-life 2', 'catfish', 'red wine', 'french fries', 'mashed potato', 'vacuum cleaner']",19190
12132268,"['ratchet & clank 3', 'pepper', 'salmon', 'airpods', 'strawberries', 'yogurt cake', 'protein bar', 'brownies', 'olive oil', 'spinach', 'eggs']",31697
10447620,"['megaman zero 4', 'cooking oil', 'green tea']",26245
8890807,"['oil', 'ratchet & clank 3', 'sandwich', 'low fat yogurt', 'shampoo', 'samsung galaxy 10', 'mint', 'babies food', 'pasta', 'melons', 'minecraft', 'seabass', 'red wine', 'salt', 'ham']",39758
6248935,"['oil', 'toilet paper', 'pasta', 'half-life 2', 'spinach', 'dog food', 'fresh bread', 'green tea']",32124
10777078,"['cake', 'fromage blanc', 'airpods', 'dessert wine', 'whole weat flour', 'body spray']",28966
6621053,"['chicken', 'fromage blanc', 'rice', 'pancakes', 'champagne', 'white wine', 'mint green tea', 'bacon', 'toothpaste', 'tomato sauce', 'catfish', 'eggplant', 'vacuum cleaner']",17358
7962327,"['cake', 'shampoo', 'whole wheat rice', 'tooth brush', 'cat food', 'pasta', 'brownies', 'mineral water', 'phone charger', 'bramble', 'megaman zero 3', 'green tea']",9865
5329669,"['salmon', 'whole wheat rice', 'megaman zero 2', 'yams', 'dessert wine', 'trout', 'red wine']",37895
5522288,"['chicken', 'ham', 'whole wheat rice', 'white wine', 'body spray', 'black tea', 'phone car charger', 'pokemon scarlet', 'minecraft', 'trout', 'toilet paper', 'french wine', 'babies food']",30129
5856764,"['deodorant', 'burgers', 'shampoo', 'salmon', 'tooth brush', 'cookies', 'shower gel', 'protein bar', 'nonfat milk', 'half-life 2', 'catfish', 'razor', 'ratchet & clank']",17426
666714,"['light cream', 'pokemon shield', 'airpods', 'tooth brush', 'extra dark chocolate', 'candy bars', 'pokemon sword', 'bluetooth headphones', 'ratchet & clank']",5704
11079957,"['avocado', 'chutney', 'salmon', 'whole wheat rice', 'muffins', 'cookies', 'yogurt cake', 'phone car charger', 'yams', 'black tea', 'seabass', 'black beer', 'gums', 'ground beef', 'spaghetti', 'dog food', 'gluten free bar']",34671
3449620,"['portal', 'shampoo', 'tooth brush', 'soda', 'laptop', 'mayonnaise', 'mineral water', 'toothpaste', 'tomato sauce', 'gluten free bar']",4469
10677839,"['final fantasy XX', 'cookies', 'laptop', 'pasta', 'pickles', 'salad', 'trout', 'spaghetti', 'pokemon shield']",22288
6615027,"['carrots', 'low fat yogurt', 'beer', 'asparagus', 'bacon', 'light mayo', 'gums', 'spaghetti', 'toilet paper', 'water spray']",13994
1280076,"['megaman zero', 'toilet paper', 'asparagus', 'hot dogs', 'megaman zero 2', 'oatmeal', 'protein bar', 'minecraft', 'pasta', 'water spray', 'pet food', 'trout', 'fresh tuna', 'megaman zero 4', 'bluetooth headphones', 'french fries']",2800
4720866,"['oil', 'fromage blanc', 'escalope', 'tomato juice', 'eggs', 'eggplant', 'herb & pepper', 'black beer', 'ham']",14762
5050485,"['cream', 'chocolate bread', 'whole wheat rice', 'cottage cheese', 'asparagus', 'mashed potato', 'pokemon violet', 'eggs', 'cooking oil', 'eggplant', 'mushroom cream sauce', 'energy bar', 'fresh bread']",18054
10302290,"['rice', 'cat food', 'asparagus', 'pickles', 'pet food', 'toilet paper', 'hand protein bar']",24224
11321533,"['turkey', 'asparagus', 'light mayo', 'mineral water', 'pokemon sword', 'mushroom cream sauce', 'energy bar', 'ratchet & clank', 'milk']",1714
12177073,"['energy drink', 'corn', 'butter', 'bacon', 'nonfat milk', 'eggs', 'sparkling water', 'honey']",13562
10101442,"['oil', 'strawberries', 'megaman zero', 'soda', 'whole weat flour', 'gums', 'cereals', 'eggs', 'catfish', 'green beans', 'water spray', 'whole wheat pasta', 'cooking oil']",28186
1077423,"['chocolate bread', 'bacon', 'oatmeal', 'honey', 'fresh bread']",12714
2731755,"['laptop', 'oatmeal', 'final fantasy XIX', 'brownies', 'portal 2']",8303
2419239,"['avocado', 'champagne', 'french fries', 'final fantasy XX', 'asparagus', 'oatmeal', 'chili', 'olive oil', 'spinach', 'metroid fusion', 'pokemon shield', 'milk']",37328
3331773,"['cream', 'low fat yogurt', 'megaman zero 2', 'extra dark chocolate', 'bramble', 'french wine', 'mashed potato', 'black beer']",15601
12027619,"['sandwich', 'rice', 'chocolate bread', 'whole wheat rice', 'pokemon sword', 'catfish']",12126
3680929,"['whole wheat pasta', 'champagne', 'brownies', 'burger sauce']",1871
7523676,"['ratchet & clank 3', 'final fantasy XIX', 'pet food', 'ground beef', 'spaghetti', 'toilet paper', 'fresh bread', 'parmesan cheese', 'babies food']",14307
9983834,"['burgers', 'chocolate bread', 'mint', 'turkey', 'yogurt cake', 'mayonnaise', 'pet food', 'fresh bread']",23836
2613995,"['burgers', 'beer', 'laptop', 'almonds', 'nonfat milk', 'tomato sauce', 'fresh bread']",25486
11154269,"['half-life: alyx', 'cream', 'fromage blanc', 'shampoo', 'tooth brush', 'shallot', 'cat food', 'tea', 'candy bars', 'toothpaste', 'mashed potato']",19208
11489344,"['pet food', 'shampoo', 'candy bars']",2665
9723659,"['butter', 'iPad', 'whole weat flour', 'ring light', 'parmesan cheese']",20764
10458990,"['vegetables mix', 'fromage blanc', 'salmon', 'airpods', 'white wine', 'black tea', 'protein bar', 'french fries', 'herb & pepper']",18279
4915787,"['cream', 'cotton buds', 'turkey', 'cat food', 'mint green tea', 'salad', 'eggs', 'cereals', 'fresh bread', 'milk']",28006
